svId,gpsTOW,rcvTOW,rcvTOW_sat,clkBias_ns,clkDrift_ns,t_tx,WN,geoRange,elevation,azimuth,satClockBias,relBias,rcvClockBias_m,ztd_est_m,ISB_m,pseudorange,carrierPhase,freqLabel,troposphericDelay,pwv,ztd
G18,228519.996832789,228519.997,228519.997,165551,554,228519.926751162,2386,21172090.1916118,50.5343526191311,176.518360835664,-162147.104970333,0.823944401852088,-848668.112136271,-865.748949835152,-195.656873438127,20487837.3997555,142035600.800783,L1_L5,2269.03925399133,2946.39726894297,1752431.80252003
G18,228524.996830017,228524.997,228524.997,168323,554,228524.926740232,2386,21174536.029807,50.4911627250178,176.516318632679,-162147.09133738,0.821164971616888,-847840.64798156,-856.122954745321,-202.965616441457,20491140.406733,142058458.891731,L1_L5,2298.7547351456,2983.17431272618,1774281.63032717
G18,228529.996827245,228529.997,228529.997,171095,554,228529.926729293,2386,21176984.2083212,50.4479789832067,176.51427925016,-162147.077704427,0.818385097347947,-847048.777324109,-826.704040071891,-199.952845277294,20494437.7933092,142081291.318148,L1_L5,2356.10299279261,3055.77881913725,1817417.12464413
G18,228534.996824473,228534.997,228534.997,173867,554,228534.926718347,2386,21179434.7250418,50.4048014037672,176.512242647185,-162147.064071474,0.815604780547273,-846228.068884703,-817.452305874914,-201.945094170398,20497744.4258675,142104093.009059,L1_L5,2391.52124370425,3099.83442205178,1843591.26042559
G18,228539.996821701,228539.997,228539.997,176639,554,228539.926707393,2386,21181887.5778541,50.3616299967547,176.510208783004,-162147.050438521,0.812824022717195,-845387.368077021,-822.092473815082,-207.149179405642,20501030.5355635,142126893.322235,L1_L5,2384.08817190188,3088.26489159617,1836717.61800466
G18,228544.99681893,228544.997,228544.997,179410,554,228544.926696433,2386,21184342.7646419,50.3184647721996,176.508177617035,-162147.036805569,0.810042825359591,-844543.994239601,-825.611964242225,-214.753164395474,20504310.0026517,142149688.356259,L1_L5,2365.00548669428,3061.60893549523,1820880.88968376
G18,228549.996816159,228549.997,228549.997,182181,554,228549.926685464,2386,21186800.2832854,50.2753057401373,176.506149108871,-162147.023172616,0.807261189977888,-843714.989714321,-824.459638877553,-215.606122967635,20507604.4024926,142172507.147549,L1_L5,2372.89301009406,3069.91177714576,1825813.74022617
G18,228554.996813387,228554.997,228554.997,184953,554,228554.926674487,2386,21189260.1316632,50.2321529105859,176.504123218269,-162147.009539663,0.804479118075581,-842893.403314606,-815.850223136544,-217.606417598146,20510908.0257555,142195389.332876,L1_L5,2395.09234635194,3096.72419770972,1841743.42657804
G18,228559.996810616,228559.997,228559.997,187724,554,228559.926663503,2386,21191722.3076526,50.1890062935255,176.502099905156,-162146.995906711,0.801696611154907,-842081.038491649,-804.216425238732,-214.162794620801,20514186.3774444,107802827.192975,L1_C/A,2398.91407333978,3099.72791807299,1843527.98471449
G18,228564.996807845,228564.997,228564.997,190495,554,228564.926652511,2386,21194186.8091278,50.1458658989452,176.500079129625,-162146.982273758,0.798913670719874,-841264.472420224,-793.945851886881,-212.174223636762,20517478.53664,107820157.584686,L1_C/A,2410.01657230267,3112.13569032539,1850899.63994549
G18,228569.996805074,228569.997,228569.997,193266,554,228569.926641512,2386,21196653.6339611,50.1027317368126,176.498060851937,-162146.968640805,0.796130298274281,-840460.412081448,-774.516865981966,-209.403855528061,20520777.6541448,107837499.698647,L1_C/A,2438.25975466077,3146.6675193169,1871415.54986414
G18,228574.996802303,228574.997,228574.997,196037,554,228574.926630505,2386,21199122.7800226,50.0596038170799,176.496045032516,-162146.955007853,0.793346495322123,-839653.232249713,-757.065685055251,-207.364193356832,20524083.9907349,107854853.728532,L1_C/A,2468.28130065021,3183.4479954471,1893267.41688333
G18,228579.996799532,228579.997,228579.997,198808,554,228579.92661949,2386,21201594.2451804,50.0164821496848,176.49403163195,-162146.9413749,0.790562263367642,-838834.607232457,-748.510850959342,-205.856838799544,20527394.5703803,107872176.544747,L1_C/A,2488.781619763,3207.89348220211,1907790.87013878
G18,228584.996796762,228584.997,228584.997,201578,554,228584.926608468,2386,21204068.0273008,49.9733667445421,176.492020610991,-162146.927741948,0.787777603914786,-838017.30386921,-738.407688923497,-206.021452859441,20530701.8361596,107889554.258754,L1_C/A,2504.97276365524,3226.74773937703,1918992.48479633
G18,228589.996793992,228589.997,228589.997,204348,554,228589.926597439,2386,21206544.1242471,49.9302576115696,176.490011930553,-162146.914108995,0.784992518468865,-837206.221682387,-725.240732454652,-203.360334603188,20534004.2373766,107906919.99456,L1_C/A,2520.20569533564,3244.33936575678,1929443.95037663
G18,228594.996791222,228594.997,228594.997,207118,554,228594.926586401,2386,21209022.533881,49.8871547606615,176.488005551712,-162146.900476043,0.782207008534848,-836391.928855267,-713.661790922235,-201.574436477759,20537310.3388773,107924294.163277,L1_C/A,2533.61558254494,3259.5569386735,1938484.95296056
G18,228599.996788452,228599.997,228599.997,209888,554,228599.926575357,2386,21211503.2540619,49.844058201698,176.486001435702,-162146.88684309,0.779421075617959,-835573.638167571,-704.98536299175,-200.356353607258,20540622.7788556,107941700.315867,L1_C/A,2547.05553921091,3274.78982943145,1947535.05611806
G18,228604.996785682,228604.997,228604.997,212658,554,228604.926564304,2386,21213986.2826472,49.8009679445444,176.48399954392,-162146.873210138,0.776634721223649,-834751.754379456,-698.702761769578,-199.952965797416,20543935.6948757,107959110.381658,L1_C/A,2555.07003254502,3283.02116961317,1952425.42649837
G18,228609.996782913,228609.997,228609.997,215427,554,228609.926553245,2386,21216471.6174927,49.7578839990437,176.481999837919,-162146.859577185,0.773847946857071,-833929.610756566,-692.366916343225,-200.238179389261,20547256.8309257,107976562.556656,L1_C/A,2568.73846031784,3298.50522831835,1961624.75253606
G18,228614.996780143,228614.997,228614.997,218197,554,228614.926542177,2386,21218959.2564505,49.7148063750499,176.480002279411,-162146.845944233,0.771060754025287,-833102.023679092,-690.697243026445,-200.494533567016,20550578.3838264,107994018.301352,L1_C/A,2575.07617157756,3304.54880002089,1965215.33479761
G18,228619.996777374,228619.997,228619.997,220966,554,228619.926531102,2386,21221449.1973726,49.6717350823684,176.478006830264,-162146.83231128,0.768273144233359,-832275.757651612,-688.908747488403,-199.556344991652,20553895.8645444,108011451.299609,L1_C/A,2576.36078527814,3304.09367183506,1964944.93588928
G18,228624.996774605,228624.997,228624.997,223735,554,228624.92652002,2386,21223941.4381075,49.6286701308157,176.476013452502,-162146.818678328,0.765485118988224,-831461.258383738,-678.104225338611,-198.063422348057,20557213.0493066,108028883.620322,L1_C/A,2586.81638969516,3315.40043033232,1971662.4613021
G18,228629.996771836,228629.997,228629.997,226504,554,228629.92650893,2386,21226435.9765019,49.5856115301863,176.474022108306,-162146.805045376,0.762696679796566,-830643.005399983,-670.483450608847,-196.160045457683,20560533.4192222,108046331.394999,L1_C/A,2594.40577157785,3323.01377189514,1976185.66885422
G18,228634.996769069,228634.997,228634.997,229271,554,228634.926497835,2386,21228932.8104017,49.5425592902424,176.472032760008,-162146.791412423,0.759907828164139,-829842.260152363,-646.542992474794,-195.369040708442,20563875.333037,108063893.840188,L1_C/A,2638.7512830674,3377.70768712209,2008680.19551743
G18,228639.9967663,228639.997,228639.997,232040,554,228639.926486729,2386,21231431.9376475,49.4995134207842,176.470045370097,-162146.777779471,0.757118565600305,-829025.390863563,-634.445022963085,-197.58275764753,20567224.8157791,108081494.962908,L1_C/A,2672.24833425565,3418.43643488957,2032877.79363777
G18,228644.996763532,228644.997,228644.997,234808,554,228644.926475617,2386,21233933.3560812,49.4564739315373,176.468059901212,-162146.764146519,0.754328893610747,-828216.356841668,-616.493373257063,-198.557316614039,20570576.4950149,108099075.440972,L1_C/A,2713.48595774965,3469.01373542036,2062926.57390577
G18,228649.996760763,228649.997,228649.997,237577,554,228649.926464497,2386,21236437.0635405,49.4134408322554,176.466076316144,-162146.750513566,0.751538813704126,-827403.281939401,-605.121411960228,-195.563655691443,20573922.3576046,108116608.264798,L1_C/A,2742.57702878246,3503.98861006902,2083705.7043099
G18,228654.996757995,228654.997,228654.997,240345,554,228654.92645337,2386,21238943.0578626,49.3704141326452,176.464094577835,-162146.736880614,0.748748327387205,-826570.270104045,-603.561742066023,-201.216372071705,20577308.0746255,142655391.977512,L1_L5,2789.29873464443,3561.44583656973,2117841.95823822
G18,228659.996755227,228659.997,228659.997,243113,554,228659.926442235,2386,21241451.3368814,49.3273938424232,176.462114649378,-162146.723247662,0.745957436168523,-825788.150060321,-575.584698672102,-189.1643566538,20580597.0622604,108151707.916276,L1_C/A,2787.89814911562,3557.36441679488,2115417.12170664
G18,228664.996752459,228664.997,228664.997,245881,554,228664.926431093,2386,21243961.8984291,49.284379971285,176.460136494014,-162146.70961471,0.743166141556409,-824976.391416795,-560.548905271288,-188.545779961225,20583926.1260141,108169275.238525,L1_C/A,2794.65255319665,3563.69221930333,2119176.57001962
G18,228669.996749692,228669.997,228669.997,248648,554,228669.926419944,2386,21246474.7403364,49.2413725289018,176.458160075132,-162146.695981757,0.740374445058754,-824165.299999848,-548.583681115622,-183.80005194686,20587264.8655645,108186854.884648,L1_C/A,2809.46962054959,3580.29134722241,2129038.37644753
G18,228674.996746924,228674.997,228674.997,251416,554,228674.926408786,2386,21248989.8604305,49.1983715249582,176.456185356271,-162146.682348805,0.737582348185465,-823350.617191434,-535.287131719716,-186.09866862241,20590619.9658806,108204438.172846,L1_C/A,2834.77787508967,3610.23750095015,2146829.86361258
G18,228679.996744157,228679.997,228679.997,254183,554,228679.926397622,2386,21251507.2565384,49.1553769690889,176.454212301112,-162146.668715853,0.734789852444339,-822538.470563093,-520.031635462445,-187.250933285014,20593982.5499669,108222060.050002,L1_C/A,2867.83006565471,3650.00506259862,2170456.40574172
G18,228684.996741389,228684.997,228684.997,256951,554,228684.926386449,2386,21254026.926483,49.1123888709505,176.452240873488,-162146.655082901,0.731996959345736,-821723.371482319,-509.429342060721,-185.145818317073,20597339.5307185,108239675.331082,L1_C/A,2890.05263192242,3675.92978293908,2185858.69524401
G18,228689.996738622,228689.997,228689.997,259718,554,228689.92637527,2386,21256548.8680874,49.0694072401496,176.450271037372,-162146.641449949,0.729203670397903,-820908.71889015,-502.990962049969,-177.159643863514,20600687.9337807,108257301.715389,L1_C/A,2901.87233720173,3688.5813637721,2193375.2010382
G18,228694.996735858,228694.997,228694.997,262485,553,228694.926364086,2386,21259073.0791725,49.0264320862795,176.448302756883,-162146.627816997,0.726409987109355,-820100.070097904,-487.389852447095,-175.990817140253,20604031.2625988,108274914.495176,L1_C/A,2912.35211718141,3699.50813807008,2199866.97178263
G18,228699.996733087,228699.997,228699.997,265253,554,228699.926352887,2386,21261599.5575511,48.9834634190237,176.446335996286,-162146.614184045,0.723615910995593,-819293.137713217,-470.700793678526,-173.268532364836,20607375.7314047,108292489.699543,L1_C/A,2923.42099867074,3711.16437492469,2206792.127857
G18,228704.996730323,228704.997,228704.997,268020,553,228704.926341688,2386,21264128.3010461,48.9405012478438,176.444370719984,-162146.600551093,0.720821443558829,-818477.963472231,-463.074353180343,-168.279093914017,20610729.7277502,108310115.70179,L1_C/A,2933.51044670935,3721.55696043026,2212966.52852678
G18,228709.996727553,228709.997,228709.997,270787,554,228709.926330476,2386,21266659.3074648,48.8975455824208,176.442406892527,-162146.58691814,0.718026586316662,-817660.282130781,-455.424612040557,-167.953804579905,20614098.168688,108327816.481558,L1_C/A,2953.2744624808,3744.20733389154,2226423.47636669
G18,228714.99672479,228714.997,228714.997,273553,553,228714.926319263,2386,21269192.5746255,48.8545964321978,176.440444478598,-162146.573285188,0.715231340772352,-816845.124914578,-443.985269720348,-168.243414988923,20617471.1536626,108345541.580505,L1_C/A,2977.84589778946,3772.91947040783,2243481.81424056
G18,228719.996722024,228719.997,228719.997,276319,553,228719.926308039,2386,21271728.1003329,48.8116538068019,176.438483443032,-162146.559652236,0.712435708442231,-816037.047402915,-428.862621422068,-165.679440826741,20620840.8672098,108363249.801221,L1_C/A,3003.96706330811,3803.55305010356,2261681.71212833
G18,228724.996719258,228724.997,228724.997,279085,553,228724.926296808,2386,21274265.8823964,48.7687177157344,176.436523750794,-162146.546019284,0.70963969083558,-815219.463534417,-420.00648086133,-165.963414384792,20624215.3029257,108380982.852293,L1_C/A,3023.04768411804,3825.22521035495,2274557.48791099
G18,228729.996716493,228729.997,228729.997,281850,553,228729.92628557,2386,21276805.918622,48.7257881685003,176.434565366993,-162146.532386332,0.706843289463036,-814408.26276647,-404.081062393968,-168.018170439086,20627594.8952506,108398742.131002,L1_C/A,3051.41385203612,3858.61571116759,2294395.31656985
G18,228734.996713727,228734.997,228734.997,284616,553,228734.926274324,2386,21279348.2068126,48.6828651746167,176.432608256873,-162146.518753381,0.704046505837131,-813592.83143651,-392.131171407099,-169.356126947303,20630974.2429933,108416500.571364,L1_C/A,3073.0529103626,3883.4490975926,2309149.22720098
G18,228739.996710962,228739.997,228739.997,287381,553,228739.926263071,2386,21281892.7447708,48.6399487435519,176.430652385817,-162146.505120429,0.701249341468351,-812772.166175943,-385.564504145686,-170.832863420837,20634357.5074025,108434241.720548,L1_C/A,3091.12493650697,3903.73623582282,2321202.13932853
G18,228744.996708197,228744.997,228744.997,290146,553,228744.926251811,2386,21284439.5302959,48.5970388847871,176.428697719345,-162146.491487477,0.698451797869108,-811965.794794124,-369.886325459764,-166.862872970429,20637728.7152468,108451995.617012,L1_C/A,3109.18670930376,3923.97857495827,2333228.43559994
G18,228749.996705432,228749.997,228749.997,292911,553,228749.926240543,2386,21286988.5611857,48.5541356077805,176.426744223111,-162146.477854525,0.695653876551444,-811151.338720057,-359.589440687783,-165.969916020831,20641101.2311595,108469718.385703,L1_C/A,3118.226493211,3932.80085608717,2338469.89341447
G18,228754.996702668,228754.997,228754.997,295675,553,228754.926229269,2386,21289539.8352362,48.5112389219685,176.424791862906,-162146.464221573,0.692855579027076,-810507.445853993,-258.10393899333,-108.81640944289,20644472.0344379,108487431.865313,L1_C/A,3293.87368972856,4151.77126038012,2468563.70021595
G18,228759.996699903,228759.997,228759.997,298440,553,228759.926217986,2386,21292093.3502403,48.4683488367991,176.422840604655,-162146.450588621,0.690056906809597,-809590.152328475,-307.34657047378,-136.431054184706,20647831.336183,143144721.89098,L1_L5,3182.37773946696,4008.47301317826,2383427.92788788
G18,228764.996697139,228764.997,228764.997,301204,553,228764.926206697,2386,21294649.1039908,48.4254653616728,176.420890414414,-162146.436955669,0.687257861410581,-808716.082573029,-327.814352564207,-154.673149233296,20651206.3520188,143168140.285474,L1_L5,3127.58090322337,3936.7867666454,2340837.98639838
G18,228769.996694374,228769.997,228769.997,303969,553,228769.9261954,2386,21297207.0942763,48.3825885060108,176.418941258376,-162146.423322717,0.68445844434408,-807900.590938928,-317.61109682663,-152.835393212627,20654593.7445087,143191621.299905,L1_L5,3141.5023069845,3951.70202562093,2349699.37945203
G18,228774.99669161,228774.997,228774.997,306733,553,228774.926184096,2386,21299767.3188858,48.3397182791855,176.416993102864,-162146.409689766,0.681658657122041,-807087.856713383,-304.981466259551,-153.192409308193,20657989.5920213,143215160.625505,L1_L5,3164.40181773133,3977.88759230521,2365256.64192415
