svId,freqId,gpsTOW,rcvTOW,iTOW,clkBias,clkDrift,t_tx,WN,geoRange,satClockBias,rcvClockBias,relBias,biases,pseudorange,rangeDiff,troposphericDelay
G01,L1 C,226435.984294777,226435.992,226436.0,294781,501,226435.904128626,2394,24033207.5311754,106065.725508442,-2309967.74549508,-0.433777398292552,-2416033.03722612,21617215.3881274,-2415992.14304793,40.8941781911999
G01,L1 C,226436.984295278,226436.992,226437.0,295282,501,226436.904129185,2394,24033189.9773701,106065.725248563,-2309817.54947362,-0.433689118819196,-2415882.84103307,21617348.0566186,-2415841.92075144,40.9202816253528
G01,L1 C,226437.984295779,226437.992,226438.0,295783,501,226437.904129745,2394,24033172.5261898,106065.724988685,-2309667.35345216,-0.433600830143923,-2415732.64484002,21617480.8612216,-2415691.66496828,40.979871740099
G01,L1 C,226438.98429628,226438.992,226439.0,296284,501,226438.904130303,2394,24033155.177629,106065.724728806,-2309517.15743071,-0.433512532268608,-2415582.44864698,21617613.4795957,-2415541.69803325,40.7506137252785
G01,L1 C,226439.984296781,226439.992,226440.0,296785,501,226439.904130862,2394,24033137.9316819,106065.724468927,-2309366.96140925,-0.433424225195123,-2415432.25245395,21617746.2751943,-2415391.65648758,40.595966365654
G01,L1 C,226440.984297281,226440.992,226441.0,297285,501,226440.904131419,2394,24033120.788343,106065.724209048,-2309217.06518025,-0.433335908925436,-2415282.35605339,21617879.2529034,-2415241.53543966,40.8206137279049
G01,L1 C,226441.984297782,226441.992,226442.0,297786,500,226441.904131977,2394,24033103.7476067,106065.723949169,-2309066.86676045,-0.433247583461244,-2415132.15746204,21618012.3441087,-2415091.40349807,40.7539639677852
G01,L1 C,226442.984298282,226442.992,226443.0,298286,500,226442.904132533,2394,24033086.8094674,106065.72368929,-2308916.97053145,-0.433159248804608,-2414982.26106149,21618145.5240309,-2414941.2854365,40.9756249878556
G01,L1 C,226443.984298782,226443.992,226444.0,298786,500,226443.90413309,2394,24033069.9739193,106065.723429411,-2308767.07430245,-0.433070904957306,-2414832.36466096,21618278.7868067,-2414791.18711261,41.177548345644
G01,L1 C,226444.984299283,226444.992,226445.0,299287,500,226444.904133646,2394,24033053.2409569,106065.723169533,-2308616.87828099,-0.43298255192113,-2414682.16846797,21618412.1074474,-2414641.13350946,41.0349585157819
G01,L1 C,226445.984299783,226445.992,226446.0,299787,500,226445.904134202,2394,24033036.6105745,106065.722909654,-2308466.98205199,-0.432894189698141,-2414532.27206746,21618545.5164561,-2414491.09411842,41.1779490322806
G01,L1 C,226446.984300283,226446.992,226447.0,300287,500,226446.904134757,2394,24033020.0827665,106065.722649775,-2308317.08582299,-0.432805818290119,-2414382.37566695,21618679.0338655,-2414341.04890103,41.3267659237608
G01,L1 C,226447.984300784,226447.992,226448.0,300788,500,226447.904135313,2394,24033003.6575272,106065.722389896,-2308166.88980153,-0.432717437698857,-2414232.17947399,21618812.6596756,-2414190.99785158,41.181622415781
G01,L1 C,226448.984301284,226448.992,226449.0,301288,500,226448.904135867,2394,24032987.334851,106065.722130017,-2308016.99357253,-0.432629047926411,-2414082.2830735,21618946.4218767,-2414040.91297431,41.3700991980731
G01,L1 C,226449.984301784,226449.992,226450.0,301788,501,226449.904136421,2394,24032971.1147322,106065.721870138,-2307867.09974187,-0.432540648974566,-2413932.38907136,21619080.2738416,-2413890.84089053,41.5481808325276
G01,L1 C,226450.984302285,226450.992,226451.0,302289,500,226450.904136976,2394,24032954.9971651,106065.721610259,-2307716.90132208,-0.432452240845114,-2413782.19048009,21619214.2388142,-2413740.75835088,41.4321292154491
G01,L1 C,226451.984302785,226451.992,226452.0,302789,501,226451.90413753,2394,24032938.9821441,106065.72135038,-2307567.00749142,-0.432363823540113,-2413632.29647797,21619348.3826864,-2413590.59945764,41.6970203286037
G01,L1 C,226452.984303286,226452.992,226453.0,303290,501,226452.904138084,2394,24032923.0696635,106065.721090501,-2307416.81146996,-0.432275397061262,-2413482.10028506,21619482.5859592,-2413440.48370425,41.6165808085352
G01,L1 C,226453.984303787,226453.992,226454.0,303791,501,226453.904138637,2394,24032907.2597175,106065.720830623,-2307266.6154485,-0.432186961410526,-2413331.90409216,21619616.7968403,-2413290.46287728,41.4412148762494
G01,L1 C,226454.984304287,226454.992,226455.0,304291,501,226454.90413919,2394,24032891.5523006,106065.720570744,-2307116.7192195,-0.432098516589879,-2413182.00769173,21619751.2056766,-2413140.34662406,41.6610676688142
G01,L1 C,226455.984304788,226455.992,226456.0,304792,501,226455.904139743,2394,24032875.9474071,106065.720310865,-2306966.52319804,-0.432010062601014,-2413031.81149884,21619885.5883376,-2412990.3590695,41.4524293481372
G01,L1 C,226456.984305288,226456.992,226457.0,305292,500,226456.904140295,2394,24032860.4450311,106065.720050986,-2306816.6245707,-0.431921599445997,-2412881.91270009,21620020.1925465,-2412840.2524846,41.6602154877037
G01,L1 C,226457.984305789,226457.992,226458.0,305793,500,226457.904140847,2394,24032845.0451671,106065.719791107,-2306666.42854924,-0.431833127126525,-2412731.71650722,21620154.8010133,-2412690.24415376,41.4723534607328
G01,L1 C,226458.984306289,226458.992,226459.0,306293,500,226458.904141398,2394,24032829.7478093,106065.719531228,-2306516.53232024,-0.431744645644652,-2412581.82010683,21620289.476489,-2412540.27132032,41.5487865097821
G01,L1 C,226459.984306789,226459.992,226460.0,306793,500,226459.904141949,2394,24032814.552952,106065.719271349,-2306366.63609124,-0.431656155002177,-2412431.92370644,21620424.2319564,-2412390.32099557,41.6027108733542
G01,L1 C,226460.984307289,226460.992,226461.0,307293,500,226460.904142499,2394,24032799.4605895,106065.719011471,-2306216.73986224,-0.431567655200974,-2412282.02730606,21620559.0529669,-2412240.40762261,41.6196834468283
G01,L1 C,226461.98430779,226461.992,226462.0,307794,500,226461.90414305,2394,24032784.4707161,106065.718751592,-2306066.54384079,-0.431479146242839,-2412131.83111323,21620693.9328893,-2412090.53782676,41.293286473956
G01,L1 C,226462.98430829,226462.992,226463.0,308294,500,226462.9041436,2394,24032769.5833259,106065.718491713,-2305916.64761179,-0.431390628129826,-2411981.93471287,21620829.0927132,-2411940.49061275,41.4441001177765
G01,L1 C,226463.98430879,226463.992,226464.0,308794,500,226463.904144149,2394,24032754.7984134,106065.718231834,-2305766.75138279,-0.431302100863727,-2411832.03831252,21620964.2733377,-2411790.52507569,41.513236834202
G01,L1 C,226464.984309291,226464.992,226465.0,309295,500,226464.904144699,2394,24032740.1159728,106065.717971955,-2305616.55536133,-0.431213564446341,-2411681.84211972,21621099.5274626,-2411640.58851015,41.2536095711403
G01,L1 C,226465.984309791,226465.992,226466.0,309795,500,226465.904145248,2394,24032725.5359982,106065.717712076,-2305466.65913233,-0.431125018879717,-2411531.94571939,21621234.9831026,-2411490.55289562,41.3928237650543
G01,L1 C,226466.984310292,226466.992,226467.0,310296,501,226466.904145797,2394,24032711.058484,106065.717452197,-2305316.46550921,-0.431036464165563,-2411381.75192494,21621370.5128711,-2411340.54561293,41.2063120156527
G01,L1 C,226467.984310792,226467.992,226468.0,310796,501,226467.904146345,2394,24032696.6834245,106065.717192318,-2305166.56928021,-0.430947900305939,-2411231.85552463,21621506.2239823,-2411190.45944218,41.3960824445821
G01,L1 C,226468.984311293,226468.992,226469.0,311297,500,226468.904146893,2394,24032682.4108138,106065.71693244,-2305016.37086041,-0.430859327302548,-2411081.65693352,21621641.9580579,-2411040.45275583,41.2041776971892
G01,L1 C,226469.984311793,226469.992,226470.0,311797,500,226469.904147441,2394,24032668.2406461,106065.716672561,-2304866.47463141,-0.430770745157449,-2410931.76053323,21621777.6850139,-2410890.55563224,41.2049009869806
G01,L1 C,226470.984312293,226470.992,226471.0,312297,500,226470.904147988,2394,24032654.1729158,106065.716412682,-2304716.57840241,-0.430682153872436,-2410781.86413294,21621913.6106929,-2410740.5622229,41.3019100422971
G01,L1 C,226471.984312794,226471.992,226472.0,312798,500,226471.904148535,2394,24032640.2076171,106065.716152803,-2304566.38238095,-0.430593553449302,-2410631.6679402,21622049.5973082,-2410590.61030893,41.0576312774792
G01,L1 C,226472.984313294,226472.992,226473.0,313298,500,226472.904149081,2394,24032626.3447441,106065.715892924,-2304416.48615195,-0.430504943890106,-2410481.77153993,21622185.6043052,-2410440.74043889,41.0311010410078
G01,L1 C,226473.984313794,226473.992,226474.0,313798,500,226473.904149627,2394,24032612.5842911,106065.715633045,-2304266.58992295,-0.430416325196643,-2410331.87513967,21622321.7850366,-2410290.79925445,41.0758852194995
G01,L1 C,226474.984314294,226474.992,226475.0,314298,500,226474.904150173,2394,24032598.9262523,106065.715373166,-2304116.69369395,-0.430327697370797,-2410181.97873942,21622457.9964805,-2410140.92977182,41.0489676017314
G01,L1 C,226475.984314794,226475.992,226476.0,314798,500,226475.904150718,2394,24032585.3706219,106065.715113287,-2303966.79746495,-0.43023906041445,-2410032.08233918,21622594.31109,-2409991.05953191,41.0228072726168
G01,L1 C,226476.984315294,226476.992,226477.0,315298,500,226476.904151263,2394,24032571.917394,106065.714853409,-2303816.90123595,-0.430150414329483,-2409882.18593895,21622730.8020863,-2409841.11530778,41.0706311706454
G01,L1 C,226477.984315794,226477.992,226478.0,315798,500,226477.904151807,2394,24032558.566563,106065.71459353,-2303667.00500695,-0.430061759117782,-2409732.28953872,21622867.261742,-2409691.30482103,40.9847176917829
G01,L1 C,226478.984316294,226478.992,226479.0,316298,500,226478.904152352,2394,24032545.318123,106065.714333651,-2303517.10877795,-0.429973094781228,-2409582.39313851,21623003.9532064,-2409541.36491659,41.0282219247892
G01,L1 C,226479.984316794,226479.992,226480.0,316798,500,226479.904152895,2394,24032532.1720681,106065.714073772,-2303367.21254895,-0.42988442132171,-2409432.49673831,21623140.6633076,-2409391.50876047,40.9879778381437
G01,L1 C,226480.984317294,226480.992,226481.0,317298,500,226480.904153439,2394,24032519.1283925,106065.713813893,-2303217.31631995,-0.429795738741105,-2409282.60033811,21623277.5807872,-2409241.54760529,41.052732817363
G01,L1 C,226481.984317794,226481.992,226482.0,317798,500,226481.904153982,2394,24032506.1870905,106065.713554014,-2303067.42009095,-0.429707047041303,-2409132.70393792,21623414.5971049,-2409091.58998561,41.1139523121528
G01,L1 C,226482.984318294,226482.992,226483.0,318298,500,226482.904154525,2394,24032493.3481562,106065.713294135,-2302917.52386195,-0.429618346224183,-2408982.80753774,21623551.6224967,-2408941.72565948,41.0818782616407
G01,L1 C,226483.984318794,226483.992,226484.0,318798,500,226483.904155067,2394,24032480.6115837,106065.713034256,-2302767.62763295,-0.429529636291636,-2408832.91113757,21623688.8468907,-2408791.76469294,41.1464446350001
G01,L1 C,226484.984319294,226484.992,226485.0,319298,500,226484.90415561,2394,24032467.9773672,106065.712774378,-2302617.73140395,-0.429440917245541,-2408683.01473741,21623826.2039762,-2408641.77339095,41.2413464658894
G01,L1 C,226485.984319794,226485.992,226486.0,319798,500,226485.904156151,2394,24032455.4455009,106065.712514499,-2302467.83517495,-0.429352189087786,-2408533.11833726,21623963.5794194,-2408491.86608149,41.2522557694465
G01,L1 C,226486.984320295,226486.992,226487.0,320299,500,226486.904156694,2394,24032443.0159789,106065.71225462,-2302317.6391535,-0.429263451820165,-2408382.92214466,21624101.0599128,-2408341.95606603,40.9660786297172
G01,L1 C,226487.984320795,226487.992,226488.0,320799,500,226487.904157235,2394,24032430.6887953,106065.711994741,-2302167.7429245,-0.429174705444745,-2408233.02574453,21624238.6879653,-2408192.00082999,41.0249145370908
G01,L1 C,226488.984321294,226488.992,226489.0,321298,500,226488.904157775,2394,24032418.4639444,106065.711734862,-2302018.14648795,-0.429085949963403,-2408083.42913687,21624376.2694606,-2408042.19448374,41.234653128311
G01,L1 C,226489.984321794,226489.992,226490.0,321798,500,226489.904158315,2394,24032406.3414201,106065.711474983,-2301868.25025895,-0.428997185377857,-2407933.53273675,21624513.8864846,-2407892.45493555,41.0778012047522
G01,L1 C,226490.984322294,226490.992,226491.0,322298,500,226490.904158855,2394,24032394.3212167,106065.711215104,-2301718.35402995,-0.428908411690075,-2407783.63633665,21624651.7267317,-2407742.59448503,41.0418516136706
G01,L1 C,226491.984322794,226491.992,226492.0,322798,500,226491.904159395,2394,24032382.4033283,106065.710955225,-2301568.45780095,-0.428819628901952,-2407633.73993655,21624789.4539712,-2407592.9493571,40.7905794470571
G01,L1 C,226492.984323293,226492.992,226493.0,323297,500,226492.904159934,2394,24032370.5877491,106065.710695347,-2301418.86136441,-0.428730837015448,-2407484.14332892,21624927.4163699,-2407443.17137916,40.9719497654587
G01,L1 C,226493.984323793,226493.992,226494.0,323797,500,226493.904160473,2394,24032358.874473,106065.710435468,-2301268.96513541,-0.428642036032285,-2407334.24692884,21625065.4251861,-2407293.44928683,40.7976420181803
G01,L1 C,226494.984324293,226494.992,226495.0,324297,500,226494.904161011,2394,24032347.2634942,106065.710175589,-2301119.06890641,-0.428553225954431,-2407184.35052878,21625203.6420788,-2407143.62141541,40.7291133613326
G01,L1 C,226495.984324793,226495.992,226496.0,324797,500,226495.90416155,2394,24032335.7548068,106065.70991571,-2300969.17267741,-0.428464406783777,-2407034.45412872,21625342.0342414,-2406993.72056544,40.7335632736795
G01,L1 C,226496.984325293,226496.992,226497.0,325297,500,226496.904162088,2394,24032324.348405,106065.709655831,-2300819.27644841,-0.428375578522212,-2406884.55772866,21625480.5570713,-2406843.79133376,40.766394900158
G01,L1 C,226497.984325793,226497.992,226498.0,325797,500,226497.904162625,2394,24032313.0442828,106065.709395952,-2300669.38021941,-0.428286741171615,-2406734.66132862,21625619.1574499,-2406693.88683292,40.7744957078248
G01,L1 C,226498.984326293,226498.992,226499.0,326297,500,226498.904163163,2394,24032301.8424343,106065.709136073,-2300519.48399041,-0.428197894733879,-2406584.76492859,21625757.6478921,-2406544.19454213,40.570386458654
G01,L1 C,226499.984326793,226499.992,226500.0,326797,500,226499.9041637,2394,24032290.7428535,106065.708876194,-2300369.58776141,-0.428109039210891,-2406434.86852857,21625896.4080449,-2406394.33480858,40.5337199871428
G01,L1 C,226500.984327293,226500.992,226501.0,327297,500,226500.904164237,2394,24032279.7455346,106065.708616316,-2300219.69153241,-0.42802017460454,-2406284.97212855,21626035.1210822,-2406244.62445246,40.3476760890335
G01,L1 C,226501.984327792,226501.992,226502.0,327796,500,226501.904164772,2394,24032268.8504717,106065.708356437,-2300070.09509587,-0.4279313009168,-2406135.37552101,21626173.9967554,-2406094.85371625,40.5218047592789
G01,L1 C,226502.984328292,226502.992,226503.0,328296,500,226502.904165308,2394,24032258.0576587,106065.708096558,-2299920.19886687,-0.427842418149383,-2405985.47912101,21626312.9060029,-2405945.15165581,40.3274651980028
G01,L1 C,226503.984328791,226503.992,226504.0,328795,499,226503.904165843,2394,24032247.3670898,106065.707836679,-2299770.60003199,-0.427753526304354,-2405835.88011514,21626451.9140884,-2405795.45300142,40.4271137169562
G01,L1 C,226504.98432929,226504.992,226505.0,329294,499,226504.904166377,2394,24032236.7787591,106065.7075768,-2299621.00359545,-0.427664625383512,-2405686.28350762,21626591.0325291,-2405645.74622996,40.5372776635922
G01,L1 C,226505.984329789,226505.992,226506.0,329793,499,226505.904166911,2394,24032226.2926605,106065.707316921,-2299471.4071589,-0.42757571538875,-2405536.68690011,21626730.2121852,-2405496.0804753,40.6064248136245
G01,L1 C,226506.984330289,226506.992,226507.0,330293,499,226506.904167445,2394,24032215.9087881,106065.707057042,-2299321.5109299,-0.427486796321865,-2405386.79050015,21626869.5165754,-2405346.39221269,40.3982874657959
G01,L1 C,226507.984330788,226507.992,226508.0,330792,499,226507.904167979,2394,24032205.6271359,106065.706797164,-2299171.91449336,-0.427397868184926,-2405237.19389266,21627008.8282249,-2405196.79891105,40.3949816077948
G01,L1 C,226508.984331288,226508.992,226509.0,331292,500,226508.904168513,2394,24032195.4476981,106065.706537285,-2299022.0206627,-0.427308930979639,-2405087.29989106,21627148.4766636,-2405046.9710345,40.3288565520197
G01,L1 C,226509.984331787,226509.992,226510.0,331791,500,226509.904169045,2394,24032185.3704685,106065.706277406,-2298872.42422616,-0.427219984708076,-2404937.70328358,21627288.1748005,-2404897.19566803,40.5076155471615
G01,L1 C,226510.984332287,226510.992,226511.0,332291,500,226510.904169579,2394,24032175.3954414,106065.706017527,-2298722.52799716,-0.427131029371951,-2404787.80688366,21627427.9976018,-2404747.39783959,40.4090440631844
